,Unnamed: 0,competênciamov,região,uf,município,seção,subclasse,saldomovimentação,cbo2002ocupação,categoria,graudeinstrução,idade,horascontratuais,raçacor,sexo,tipoempregador,tipoestabelecimento,tipomovimentação,tipodedeficiência,indtrabintermitente,indtrabparcial,salário,tamestabjan,indicadoraprendiz,origemdainformação,competênciadec,indicadordeforadoprazo,unidadesaláriocódigo,valorsaláriofixo,Descrição
4934,2609790,202207,3,35,355030,K,6511101,1,212405,101,80,40.0,44.0,1,1,0,1,97,0,0,0,7500.0,9,0,1,202207,0,5,7500.0,Analista de Desenvolvimento de Sistemas
4935,2609791,202207,3,35,355030,K,6619399,-1,212405,101,80,42.0,40.0,1,1,0,1,43,0,0,0,11500.0,7,0,1,202207,0,5,11500.0,Analista de Desenvolvimento de Sistemas
4936,2609792,202207,3,35,355030,J,6202300,-1,212405,101,8,26.0,40.0,1,3,0,1,31,0,0,0,3755.0,4,0,1,202207,0,5,3755.0,Analista de Desenvolvimento de Sistemas
4937,2609794,202207,3,35,355030,J,6201501,-1,212405,101,9,41.0,40.0,3,1,0,1,40,0,0,0,12810.0,9,0,1,202207,0,5,12810.0,Analista de Desenvolvimento de Sistemas
4938,2609795,202207,3,35,355030,J,6201501,1,212405,101,80,35.0,40.0,1,1,0,1,97,0,0,0,14580.6,10,0,1,202207,0,5,14580.6,Analista de Desenvolvimento de Sistemas
4939,2609798,202207,3,35,355030,J,6110803,1,212405,101,80,31.0,44.0,1,1,0,1,97,0,0,0,9400.0,6,0,1,202207,0,5,9400.0,Analista de Desenvolvimento de Sistemas
4940,2609799,202207,3,35,355030,J,6201501,1,212405,101,9,23.0,40.0,3,1,0,1,97,0,0,0,5083.31,5,0,1,202207,0,5,5083.31,Analista de Desenvolvimento de Sistemas
4941,2609804,202207,3,35,355030,J,6204000,-1,212405,101,9,41.0,40.0,1,1,0,1,40,0,0,0,15000.0,7,0,1,202207,0,5,15000.0,Analista de Desenvolvimento de Sistemas
4942,2609806,202207,3,35,355030,Q,8660700,1,212405,101,9,40.0,44.0,6,3,0,1,97,0,0,0,6400.0,1,0,1,202207,0,5,6400.0,Analista de Desenvolvimento de Sistemas
4943,2609807,202207,3,35,355030,K,6422100,-1,212405,101,9,24.0,44.0,3,1,0,1,40,0,0,0,7450.01,10,0,1,202207,0,5,7450.01,Analista de Desenvolvimento de Sistemas
4944,2609810,202207,3,35,355030,J,6202300,1,212405,101,7,31.0,40.0,3,1,0,1,97,0,0,0,16500.0,8,0,1,202207,0,5,16500.0,Analista de Desenvolvimento de Sistemas
4945,2609811,202207,3,35,355030,K,6613400,1,212405,101,9,29.0,44.0,2,1,0,1,97,0,0,9,10425.81,10,0,1,202207,0,5,10425.81,Analista de Desenvolvimento de Sistemas
4946,2609813,202207,3,35,355030,J,6201501,1,212405,101,9,23.0,44.0,1,3,0,1,97,0,0,9,4000.0,3,0,1,202207,0,5,4000.0,Analista de Desenvolvimento de Sistemas
4947,2609815,202207,3,35,355030,J,6201501,1,212405,101,9,26.0,44.0,4,1,0,1,97,0,0,0,4251.58,9,0,1,202207,0,5,4251.58,Analista de Desenvolvimento de Sistemas
4948,2609816,202207,3,35,355030,J,6203100,1,212405,101,7,31.0,40.0,1,1,0,1,97,0,0,0,8400.0,10,0,1,202207,0,5,8400.0,Analista de Desenvolvimento de Sistemas
4949,2609817,202207,3,35,355030,J,6203100,-1,212405,101,8,23.0,40.0,3,1,0,1,31,0,0,0,2730.0,5,0,1,202207,0,5,2730.0,Analista de Desenvolvimento de Sistemas
4950,2609818,202207,3,35,355030,K,6436100,1,212405,101,80,27.0,44.0,1,3,0,1,97,0,0,0,2592.73,7,0,1,202207,0,5,2592.73,Analista de Desenvolvimento de Sistemas
4951,2609820,202207,3,35,355030,J,6204000,-1,212405,101,9,40.0,40.0,1,1,0,1,40,0,0,0,8000.0,8,0,1,202207,0,5,8000.0,Analista de Desenvolvimento de Sistemas
4952,2609825,202207,3,35,355030,J,6203100,1,212405,101,9,28.0,40.0,1,3,0,1,97,1,0,0,4243.0,10,0,1,202207,0,5,4243.0,Analista de Desenvolvimento de Sistemas
4953,2609827,202207,3,35,355030,K,6612602,-1,212405,101,8,28.0,40.0,3,1,0,1,31,0,0,0,7126.13,6,0,1,202207,0,5,7126.13,Analista de Desenvolvimento de Sistemas
4954,2609831,202207,3,35,355030,J,6203100,1,212405,101,9,38.0,44.0,1,3,0,1,97,0,0,9,10000.0,10,0,1,202207,0,5,10000.0,Analista de Desenvolvimento de Sistemas
4955,2609834,202207,3,35,355030,J,6204000,1,212405,101,9,26.0,40.0,1,3,0,1,97,0,0,0,2306.0,8,0,1,202207,0,5,2306.0,Analista de Desenvolvimento de Sistemas
4956,2609840,202207,3,35,355030,J,6209100,-1,212405,101,9,39.0,40.0,6,1,0,1,40,0,0,0,11906.73,5,0,1,202207,0,5,11906.73,Analista de Desenvolvimento de Sistemas
4957,2609841,202207,3,35,355030,K,6619302,1,212405,101,8,29.0,40.0,3,3,0,1,97,0,0,0,6074.0,7,0,1,202207,0,5,6074.0,Analista de Desenvolvimento de Sistemas
4958,2609844,202207,3,35,355030,J,6319400,1,212405,101,9,30.0,40.0,6,1,0,1,97,0,0,0,15000.0,2,0,1,202207,0,5,15000.0,Analista de Desenvolvimento de Sistemas
4959,2609845,202207,3,35,355030,J,6201501,-1,212405,101,80,35.0,40.0,3,3,0,1,31,0,0,0,13546.82,8,0,1,202207,0,5,13546.82,Analista de Desenvolvimento de Sistemas
4960,2609853,202207,3,35,355030,N,8211300,1,212405,101,8,18.0,40.0,3,1,0,1,97,0,0,0,2300.0,1,0,1,202207,0,5,2300.0,Analista de Desenvolvimento de Sistemas
4961,2609860,202207,3,35,355030,J,6209100,1,212405,101,9,25.0,44.0,1,1,0,1,97,0,0,0,10000.0,10,0,1,202207,0,5,10000.0,Analista de Desenvolvimento de Sistemas
4962,2609861,202207,3,35,355030,Q,8610101,-1,212405,101,9,49.0,44.0,2,1,0,1,31,0,0,0,7062.25,10,0,1,202207,0,5,7062.25,Analista de Desenvolvimento de Sistemas
4963,2609864,202207,3,35,355030,J,6203100,-1,212405,101,8,20.0,40.0,1,3,0,1,40,0,0,0,3000.0,6,0,1,202207,0,5,3000.0,Analista de Desenvolvimento de Sistemas
4964,2609870,202207,3,35,355030,M,7020400,1,212405,101,8,38.0,44.0,2,1,0,1,97,0,0,0,7000.0,7,0,1,202207,0,5,7000.0,Analista de Desenvolvimento de Sistemas
4965,2609871,202207,3,35,355030,J,6209100,-1,212405,101,9,47.0,44.0,6,3,0,1,31,0,0,0,12826.73,10,0,1,202207,0,5,12826.73,Analista de Desenvolvimento de Sistemas
4966,2609873,202207,3,35,355030,N,8211300,1,212405,101,9,31.0,44.0,1,3,0,1,97,0,0,0,14750.74,10,0,1,202207,0,5,14750.74,Analista de Desenvolvimento de Sistemas
4967,2609880,202207,3,35,355030,J,6110803,1,212405,101,9,31.0,40.0,1,3,0,1,97,0,0,0,6000.0,5,0,1,202207,0,5,6000.0,Analista de Desenvolvimento de Sistemas
4968,2609886,202207,3,35,355030,S,9411100,1,212405,101,7,38.0,44.0,2,1,0,1,97,0,0,0,11005.0,9,0,1,202207,0,5,11005.0,Analista de Desenvolvimento de Sistemas
4969,2609888,202207,3,35,355030,K,6619302,-1,212405,101,9,32.0,40.0,3,1,0,1,40,0,0,0,12980.63,7,0,1,202207,0,5,12980.63,Analista de Desenvolvimento de Sistemas
4970,2609889,202207,3,35,355030,N,8211300,1,212405,101,9,49.0,40.0,1,1,0,1,97,0,0,0,9500.0,9,0,1,202207,0,5,9500.0,Analista de Desenvolvimento de Sistemas
4971,2609893,202207,3,35,355030,J,6204000,1,212405,101,9,23.0,40.0,3,1,0,1,97,0,0,0,7586.65,8,0,1,202207,0,5,7586.65,Analista de Desenvolvimento de Sistemas
4972,2609895,202207,3,35,355030,K,6613400,1,212405,101,80,26.0,40.0,3,1,0,1,97,0,0,0,15000.0,10,0,1,202207,0,5,15000.0,Analista de Desenvolvimento de Sistemas
4973,2609896,202207,3,35,355030,N,7733100,-1,212405,101,80,47.0,44.0,3,3,0,1,40,0,0,0,2300.0,7,0,1,202207,0,5,2300.0,Analista de Desenvolvimento de Sistemas
4974,2609899,202207,3,35,355030,S,9511800,1,212405,101,9,38.0,44.0,1,1,0,1,97,0,0,0,3500.0,1,0,1,202207,0,5,3500.0,Analista de Desenvolvimento de Sistemas
4975,2609910,202207,3,35,355030,G,4652400,1,212405,101,9,29.0,40.0,1,1,0,1,97,0,0,0,16500.0,7,0,1,202207,0,5,16500.0,Analista de Desenvolvimento de Sistemas
4976,2609915,202207,3,35,355030,J,6209100,1,212405,101,9,30.0,40.0,3,1,0,1,97,0,0,0,2788.52,5,0,1,202207,0,5,2788.52,Analista de Desenvolvimento de Sistemas
4977,2609917,202207,3,35,355030,K,6422100,1,212405,101,8,36.0,40.0,1,1,0,1,97,0,0,0,15500.0,10,0,1,202207,0,5,15500.0,Analista de Desenvolvimento de Sistemas
4978,2609922,202207,3,35,355030,K,6613400,1,212405,101,9,28.0,44.0,1,1,0,1,97,0,0,9,9161.29,10,0,1,202207,0,5,9161.29,Analista de Desenvolvimento de Sistemas
4979,2609924,202207,3,35,355030,K,6512000,1,212405,101,9,18.0,40.0,1,1,0,1,97,0,0,0,2500.0,10,0,1,202207,0,5,2500.0,Analista de Desenvolvimento de Sistemas
4980,2609926,202207,3,35,355030,J,6209100,1,212405,101,7,28.0,40.0,3,3,0,1,97,0,0,0,1968.0,7,0,1,202207,0,5,1968.0,Analista de Desenvolvimento de Sistemas
4981,2609927,202207,3,35,355030,J,6201501,-1,212405,101,9,30.0,40.0,1,1,0,1,40,0,0,0,3436.25,5,0,1,202207,0,5,3436.25,Analista de Desenvolvimento de Sistemas
4982,2609928,202207,3,35,355030,K,6613400,1,212405,101,9,27.0,44.0,1,1,0,1,97,0,0,9,11612.9,10,0,1,202207,0,5,11612.9,Analista de Desenvolvimento de Sistemas
4983,2609929,202207,3,35,355030,J,6209100,1,212405,101,8,21.0,44.0,1,1,0,1,97,0,0,0,5545.35,10,0,1,202207,0,5,5545.35,Analista de Desenvolvimento de Sistemas
4984,2609932,202207,3,35,355030,J,6204000,1,212405,101,7,32.0,40.0,2,1,0,1,97,0,0,0,7500.0,10,0,1,202207,0,5,7500.0,Analista de Desenvolvimento de Sistemas
4985,2609940,202207,3,35,355030,J,6204000,1,212405,101,9,21.0,44.0,1,1,0,1,97,0,0,9,6200.0,10,0,1,202207,0,5,6200.0,Analista de Desenvolvimento de Sistemas
4986,2609944,202207,3,35,355030,S,9511800,1,212405,101,9,42.0,44.0,1,1,0,1,97,0,0,0,5500.0,2,0,1,202207,0,5,5500.0,Analista de Desenvolvimento de Sistemas
4987,2609946,202207,3,35,355030,J,6311900,1,212405,101,8,27.0,44.0,1,1,0,1,97,0,0,0,3500.0,9,0,1,202207,0,5,3500.0,Analista de Desenvolvimento de Sistemas
4988,2609949,202207,3,35,355030,J,6203100,1,212405,101,9,39.0,40.0,1,1,0,1,97,0,0,0,12000.0,10,0,1,202207,0,5,12000.0,Analista de Desenvolvimento de Sistemas
4989,2609950,202207,3,35,355030,Q,8610101,1,212405,101,9,44.0,44.0,3,1,0,1,97,0,0,0,9048.0,10,0,1,202207,0,5,9048.0,Analista de Desenvolvimento de Sistemas
4990,2609951,202207,3,35,355030,J,6204000,-1,212405,101,9,28.0,40.0,4,1,0,1,40,0,0,0,6500.0,6,0,1,202207,0,5,6500.0,Analista de Desenvolvimento de Sistemas
4991,2609954,202207,3,35,355030,L,6822600,-1,212405,101,8,21.0,44.0,3,1,0,1,40,0,0,0,2245.55,7,0,1,202207,0,5,2245.55,Analista de Desenvolvimento de Sistemas
4992,2609955,202207,3,35,355030,J,6209100,-1,212405,101,80,31.0,40.0,6,1,0,1,40,0,0,0,8690.36,5,0,1,202207,0,5,8690.36,Analista de Desenvolvimento de Sistemas
4993,2609962,202207,3,35,355030,N,7990200,1,212405,101,9,29.0,40.0,6,1,0,1,97,0,0,0,11786.0,7,0,1,202207,0,5,11786.0,Analista de Desenvolvimento de Sistemas
4994,2609963,202207,3,35,355030,M,7490104,1,212405,101,9,26.0,44.0,5,3,0,1,97,0,0,9,11666.62,10,0,1,202207,0,5,11666.62,Analista de Desenvolvimento de Sistemas
4995,2609964,202207,3,35,355030,J,6209100,-1,212405,101,8,37.0,40.0,2,1,0,1,31,0,0,0,2033.6,10,0,1,202207,0,5,2033.6,Analista de Desenvolvimento de Sistemas
4996,2609968,202207,3,35,355030,J,6209100,1,212405,101,8,28.0,40.0,1,1,0,1,97,0,0,0,2270.0,5,0,1,202207,0,5,2270.0,Analista de Desenvolvimento de Sistemas
4997,2609972,202207,3,35,355030,J,6204000,1,212405,101,8,35.0,40.0,1,1,0,1,97,0,0,0,7000.0,7,0,1,202207,0,5,7000.0,Analista de Desenvolvimento de Sistemas
4998,2609974,202207,3,35,355030,K,6619399,-1,212405,101,80,30.0,44.0,4,3,0,1,40,0,0,0,11251.4,10,0,1,202207,0,5,11251.4,Analista de Desenvolvimento de Sistemas
4999,2609975,202207,3,35,355030,C,3101200,1,212405,101,9,26.0,44.0,1,3,0,1,97,0,0,0,3700.0,10,0,1,202207,0,5,3700.0,Analista de Desenvolvimento de Sistemas
5000,2609976,202207,3,35,355030,N,8211300,1,212405,101,9,35.0,40.0,3,1,0,1,97,0,0,0,6800.0,8,0,1,202207,0,5,6800.0,Analista de Desenvolvimento de Sistemas
5001,2609977,202207,3,35,355030,J,6319400,1,212405,101,8,34.0,40.0,1,1,0,1,97,0,0,0,8000.0,7,0,1,202207,0,5,8000.0,Analista de Desenvolvimento de Sistemas
5002,2609978,202207,3,35,355030,J,6202300,1,212405,101,80,33.0,40.0,3,1,0,1,97,0,0,0,15600.0,8,0,1,202207,0,5,15600.0,Analista de Desenvolvimento de Sistemas
5003,2609979,202207,3,35,355030,J,6209100,-1,212405,101,8,21.0,40.0,6,1,0,1,31,0,0,0,3377.38,3,0,1,202207,0,5,3377.38,Analista de Desenvolvimento de Sistemas
5004,2609981,202207,3,35,355030,K,6422100,1,212405,101,9,33.0,44.0,1,1,0,1,97,0,0,0,10500.0,9,0,1,202207,0,5,10500.0,Analista de Desenvolvimento de Sistemas
5005,2609982,202207,3,35,355030,J,6201501,1,212405,101,9,27.0,40.0,3,1,0,1,97,0,0,0,4211.0,8,0,1,202207,0,5,4211.0,Analista de Desenvolvimento de Sistemas
5006,2609983,202207,3,35,355030,C,2029100,1,212405,101,9,25.0,44.0,3,1,0,1,97,0,0,0,4785.0,9,0,1,202207,0,5,4785.0,Analista de Desenvolvimento de Sistemas
5007,2609984,202207,3,35,355030,J,6201501,1,212405,101,9,26.0,40.0,1,1,0,1,97,0,0,0,5900.0,9,0,1,202207,0,5,5900.0,Analista de Desenvolvimento de Sistemas
5008,2609985,202207,3,35,355030,K,6613400,-1,212405,101,7,25.0,40.0,6,1,0,1,31,0,0,0,4000.0,7,0,1,202207,0,5,4000.0,Analista de Desenvolvimento de Sistemas
5009,2609987,202207,3,35,355030,J,6204000,1,212405,101,9,40.0,40.0,3,3,0,1,97,0,0,0,6500.0,9,0,1,202207,0,5,6500.0,Analista de Desenvolvimento de Sistemas
5010,2609988,202207,3,35,355030,N,7820500,-1,212405,106,9,34.0,40.0,1,3,0,1,43,0,0,0,1920.0,10,0,1,202207,0,5,1920.0,Analista de Desenvolvimento de Sistemas
5011,2609989,202207,3,35,355030,K,6613400,1,212405,101,80,54.0,44.0,2,3,0,1,97,0,0,9,17096.78,10,0,1,202207,0,5,17096.78,Analista de Desenvolvimento de Sistemas
5012,2609990,202207,3,35,355030,C,2592601,-1,212405,101,7,47.0,44.0,1,1,0,1,40,0,0,0,2500.0,5,0,1,202207,0,5,2500.0,Analista de Desenvolvimento de Sistemas
5013,2609991,202207,3,35,355030,J,6201501,1,212405,101,8,49.0,40.0,1,1,0,1,97,0,0,0,11584.42,10,0,1,202207,0,5,11584.42,Analista de Desenvolvimento de Sistemas
5014,2609994,202207,3,35,355030,J,6204000,-1,212405,101,9,38.0,40.0,2,3,0,1,40,0,0,0,9630.47,10,0,1,202207,0,5,9630.47,Analista de Desenvolvimento de Sistemas
5015,2609995,202207,3,35,355030,K,6436100,-1,212405,101,9,25.0,44.0,1,1,0,1,40,0,0,9,8446.82,9,0,1,202207,0,5,8446.82,Analista de Desenvolvimento de Sistemas
5016,2609996,202207,3,35,355030,J,6204000,-1,212405,101,9,34.0,40.0,1,1,0,1,40,0,0,0,9580.43,10,0,1,202207,0,5,9580.43,Analista de Desenvolvimento de Sistemas
5017,2609997,202207,3,35,355030,J,6209100,1,212405,101,9,23.0,40.0,1,1,0,1,97,0,0,0,3100.0,4,0,1,202207,0,5,3100.0,Analista de Desenvolvimento de Sistemas
5018,2609999,202207,3,35,355030,K,6512000,1,212405,101,9,25.0,40.0,1,1,0,1,97,0,0,0,2500.0,10,0,1,202207,0,5,2500.0,Analista de Desenvolvimento de Sistemas
5019,2610000,202207,3,35,355030,K,6612602,-1,212405,101,9,25.0,40.0,3,1,0,1,31,0,0,0,7441.0,6,0,1,202207,0,5,7441.0,Analista de Desenvolvimento de Sistemas
5020,2610001,202207,3,35,355030,N,8211300,-1,212405,101,80,45.0,44.0,6,3,0,1,40,0,0,0,15396.11,8,0,1,202207,0,5,15396.11,Analista de Desenvolvimento de Sistemas
5021,2610002,202207,3,35,355030,J,6201501,-1,212405,101,7,24.0,40.0,3,1,0,1,40,0,0,0,2033.6,8,0,1,202207,0,5,2033.6,Analista de Desenvolvimento de Sistemas
5022,2610005,202207,3,35,355030,N,7739099,1,212405,101,9,28.0,44.0,1,1,0,1,97,0,0,0,8400.0,5,0,1,202207,0,5,8400.0,Analista de Desenvolvimento de Sistemas
5023,2610012,202207,3,35,355030,J,6201501,-1,212405,101,9,27.0,44.0,2,1,0,1,40,0,0,0,13072.68,9,0,1,202207,0,5,13072.68,Analista de Desenvolvimento de Sistemas
5024,2610017,202207,3,35,355030,G,4751201,-1,212405,101,8,35.0,44.0,1,1,0,1,40,0,0,0,5318.05,4,0,1,202207,0,5,5318.05,Analista de Desenvolvimento de Sistemas
5025,2610018,202207,3,35,355030,K,6512000,1,212405,101,9,20.0,40.0,3,1,0,1,97,0,0,0,2500.0,10,0,1,202207,0,5,2500.0,Analista de Desenvolvimento de Sistemas
5027,2610024,202207,3,35,355030,C,2121101,-1,212405,101,80,36.0,40.0,3,1,0,1,40,0,0,0,9924.21,9,0,1,202207,0,5,9924.21,Analista de Desenvolvimento de Sistemas
5028,2610028,202207,3,35,355030,J,6204000,1,212405,101,9,33.0,40.0,2,3,0,1,97,0,0,0,11000.0,9,0,1,202207,0,5,11000.0,Analista de Desenvolvimento de Sistemas
5029,2610029,202207,3,35,355030,J,6209100,1,212405,101,9,28.0,44.0,3,1,0,1,97,0,0,0,9000.0,10,0,1,202207,0,5,9000.0,Analista de Desenvolvimento de Sistemas
5030,2610032,202207,3,35,355030,J,6311900,1,212405,101,9,27.0,40.0,2,3,0,1,97,0,0,0,1494.0,8,0,1,202207,0,5,1494.0,Analista de Desenvolvimento de Sistemas
5031,2610036,202207,3,35,355030,N,8211300,1,212405,101,9,40.0,44.0,2,3,0,1,97,0,0,0,4193.1,10,0,1,202207,0,5,4193.1,Analista de Desenvolvimento de Sistemas
5032,2610039,202207,3,35,355030,K,6422100,1,212405,101,9,34.0,44.0,3,1,0,1,97,0,0,0,16563.0,10,0,1,202207,0,5,16563.0,Analista de Desenvolvimento de Sistemas
5033,2610041,202207,3,35,355030,J,6209100,1,212405,101,8,33.0,44.0,4,1,0,1,97,0,0,0,15200.0,10,0,1,202207,0,5,15200.0,Analista de Desenvolvimento de Sistemas
5034,2610042,202207,3,35,355030,M,7020400,-1,212405,101,7,35.0,44.0,6,3,0,1,40,0,0,0,4000.0,9,0,1,202207,0,5,4000.0,Analista de Desenvolvimento de Sistemas
5035,2610044,202207,3,35,355030,K,6512000,-1,212405,101,9,34.0,40.0,6,1,0,1,31,0,0,0,12500.0,10,0,1,202207,0,5,12500.0,Analista de Desenvolvimento de Sistemas
5036,2610050,202207,3,35,355030,N,7711000,-1,212405,101,9,35.0,44.0,5,3,0,1,40,0,0,0,8700.0,7,0,1,202207,0,5,8700.0,Analista de Desenvolvimento de Sistemas
5037,2610054,202207,3,35,355030,J,6202300,1,212405,101,8,26.0,40.0,1,1,0,1,97,0,0,0,4000.0,7,0,1,202207,0,5,4000.0,Analista de Desenvolvimento de Sistemas
5039,2610056,202207,3,35,355030,K,6612602,1,212405,101,9,29.0,44.0,1,1,0,1,97,0,0,0,8500.0,9,0,1,202207,0,5,8500.0,Analista de Desenvolvimento de Sistemas
5040,2610057,202207,3,35,355030,M,7112000,1,212405,101,9,45.0,44.0,6,1,0,1,97,0,0,0,2995.45,9,0,1,202207,0,5,2995.45,Analista de Desenvolvimento de Sistemas
5041,2610059,202207,3,35,355030,K,6431000,1,212405,101,9,33.0,44.0,3,1,0,1,97,0,0,9,12000.01,9,0,1,202207,0,5,12000.01,Analista de Desenvolvimento de Sistemas
5042,2610060,202207,3,35,355030,L,6821802,-1,212405,101,9,25.0,44.0,1,1,0,1,40,0,0,0,6917.24,10,0,1,202207,0,5,6917.24,Analista de Desenvolvimento de Sistemas
5043,2610064,202207,3,35,355030,J,6201501,-1,212405,101,80,43.0,40.0,1,3,0,1,40,0,0,0,13116.16,7,0,1,202207,0,5,13116.16,Analista de Desenvolvimento de Sistemas
5044,2610065,202207,3,35,355030,J,6201501,-1,212405,101,8,31.0,44.0,6,3,0,1,40,0,0,0,4000.0,1,0,1,202207,0,5,4000.0,Analista de Desenvolvimento de Sistemas
5045,2610066,202207,3,35,355030,J,6120501,1,212405,101,8,27.0,40.0,1,1,0,1,97,0,0,0,3219.84,10,0,1,202207,0,5,3219.84,Analista de Desenvolvimento de Sistemas
5046,2610067,202207,3,35,355030,J,6209100,-1,212405,101,9,35.0,44.0,1,3,0,1,40,0,0,0,12826.73,10,0,1,202207,0,5,12826.73,Analista de Desenvolvimento de Sistemas
5047,2610071,202207,3,35,355030,J,6110803,1,212405,101,80,39.0,44.0,1,1,0,1,97,0,0,0,13500.0,7,0,1,202207,0,5,13500.0,Analista de Desenvolvimento de Sistemas
5048,2610075,202207,3,35,355030,F,4321500,-1,212405,101,9,27.0,44.0,6,1,0,1,40,0,0,0,2749.5,5,0,1,202207,0,5,2749.5,Analista de Desenvolvimento de Sistemas
5049,2610076,202207,3,35,355030,J,6204000,-1,212405,101,8,33.0,44.0,3,1,0,1,31,0,0,9,3893.42,10,0,1,202207,0,5,3893.42,Analista de Desenvolvimento de Sistemas
5050,2610078,202207,3,35,355030,J,6204000,-1,212405,101,80,40.0,40.0,3,1,0,1,31,0,0,0,7851.54,9,0,1,202207,0,5,7851.54,Analista de Desenvolvimento de Sistemas
5051,2610084,202207,3,35,355030,J,6209100,1,212405,101,9,40.0,44.0,1,1,0,1,97,0,0,0,10050.0,10,0,1,202207,0,5,10050.0,Analista de Desenvolvimento de Sistemas
5052,2610086,202207,3,35,355030,N,8211300,1,212405,101,9,34.0,40.0,3,3,0,1,97,0,0,0,5500.0,10,0,1,202207,0,5,5500.0,Analista de Desenvolvimento de Sistemas
5053,2610088,202207,3,35,355030,J,6204000,1,212405,101,9,40.0,45.67,6,1,0,1,97,0,0,0,7140.0,5,0,1,202207,0,5,7140.0,Analista de Desenvolvimento de Sistemas
5054,2610094,202207,3,35,355030,J,6201501,1,212405,101,9,50.0,44.0,1,3,0,1,97,0,0,0,8000.0,6,0,1,202207,0,5,8000.0,Analista de Desenvolvimento de Sistemas
5055,2610103,202207,3,35,355030,M,7020400,-1,212405,101,9,33.0,44.0,2,1,0,1,31,0,0,0,11725.46,10,0,1,202207,0,5,11725.46,Analista de Desenvolvimento de Sistemas
5056,2610107,202207,3,35,355030,J,6209100,-1,212405,101,2,23.0,40.0,5,1,0,1,40,0,0,0,8000.0,2,0,1,202207,0,5,8000.0,Analista de Desenvolvimento de Sistemas
5057,2610111,202207,3,35,355030,K,6421200,1,212405,101,9,24.0,44.0,6,1,0,1,97,0,0,0,5435.43,8,0,1,202207,0,5,5435.43,Analista de Desenvolvimento de Sistemas
5058,2610114,202207,3,35,355030,J,6110801,-1,212405,101,8,33.0,40.0,1,1,0,1,40,0,0,0,12500.0,10,0,1,202207,0,5,12500.0,Analista de Desenvolvimento de Sistemas
5059,2610117,202207,3,35,355030,M,7120100,-1,212405,101,9,35.0,44.0,1,1,0,1,40,0,0,0,4322.2,10,0,1,202207,0,5,4322.2,Analista de Desenvolvimento de Sistemas
5060,2610118,202207,3,35,355030,N,7740300,1,212405,101,9,28.0,42.5,1,3,0,1,97,0,0,0,11500.0,9,0,1,202207,0,5,11500.0,Analista de Desenvolvimento de Sistemas
5061,2610128,202207,3,35,355030,M,7490104,-1,212405,101,8,30.0,40.0,2,1,0,1,31,0,0,0,2273.12,7,0,1,202207,0,5,2273.12,Analista de Desenvolvimento de Sistemas
5062,2610129,202207,3,35,355030,J,6204000,-1,212405,101,7,32.0,40.0,3,1,0,1,40,0,0,0,10795.68,7,0,1,202207,0,5,10795.68,Analista de Desenvolvimento de Sistemas
5063,2610130,202207,3,35,355030,K,6613400,1,212405,101,9,28.0,44.0,1,1,0,1,97,0,0,9,18516.13,10,0,1,202207,0,5,18516.13,Analista de Desenvolvimento de Sistemas
5064,2610131,202207,3,35,355030,K,6550200,1,212405,101,80,45.0,40.0,3,1,0,1,97,0,0,0,8500.0,9,0,1,202207,0,5,8500.0,Analista de Desenvolvimento de Sistemas
5065,2610133,202207,3,35,355030,K,6612601,-1,212405,101,9,26.0,44.0,1,3,0,1,31,0,0,0,6000.0,10,0,1,202207,0,5,6000.0,Analista de Desenvolvimento de Sistemas
5066,2610134,202207,3,35,355030,K,6462000,-1,212405,101,9,28.0,40.0,1,3,0,1,31,0,0,0,5512.0,7,0,1,202207,0,5,5512.0,Analista de Desenvolvimento de Sistemas
5067,2610138,202207,3,35,355030,K,6619399,1,212405,101,9,26.0,40.0,1,3,0,1,97,0,0,0,10000.0,10,0,1,202207,0,5,10000.0,Analista de Desenvolvimento de Sistemas
5068,2610140,202207,3,35,355030,J,6203100,1,212405,101,9,34.0,40.0,3,1,0,1,97,0,0,0,9000.0,10,0,1,202207,0,5,9000.0,Analista de Desenvolvimento de Sistemas
5069,2610146,202207,3,35,355030,J,6201501,1,212405,101,9,27.0,40.0,1,1,0,1,97,0,0,0,7500.0,10,0,1,202207,0,5,7500.0,Analista de Desenvolvimento de Sistemas
5070,2610149,202207,3,35,355030,J,6204000,-1,212405,101,8,21.0,40.0,6,1,0,1,31,0,0,0,2034.0,7,0,1,202207,0,5,2034.0,Analista de Desenvolvimento de Sistemas
5071,2610151,202207,3,35,355030,J,6209100,-1,212405,101,80,41.0,40.0,2,3,0,1,31,0,0,0,8998.0,5,0,1,202207,0,5,8998.0,Analista de Desenvolvimento de Sistemas
5072,2610154,202207,3,35,355030,K,6619302,1,212405,101,9,24.0,40.0,1,1,0,1,97,0,0,0,9100.0,6,0,1,202207,0,5,9100.0,Analista de Desenvolvimento de Sistemas
5073,2610157,202207,3,35,355030,J,6319400,-1,212405,101,9,36.0,44.0,1,3,0,1,40,0,0,0,4500.0,5,0,1,202207,0,5,4500.0,Analista de Desenvolvimento de Sistemas
5074,2610162,202207,3,35,355030,J,6204000,-1,212405,101,9,28.0,40.0,1,1,0,1,40,0,0,0,7700.0,4,0,1,202207,0,5,7700.0,Analista de Desenvolvimento de Sistemas
5075,2610163,202207,3,35,355030,G,4771701,1,212405,101,7,22.0,44.0,1,1,0,1,97,0,0,0,4000.0,8,0,1,202207,0,5,4000.0,Analista de Desenvolvimento de Sistemas
